date_time,hour,traffic_volume,weather_main,congestion_category,cluster
2017-04-03 19:00:00,19,3048,Rain,Medium,1
2017-04-03 20:00:00,20,2644,Rain,Medium,1
2017-04-03 21:00:00,21,2147,Rain,Medium,1
2017-04-03 22:00:00,22,1527,Rain,Medium,1
2017-04-03 23:00:00,23,1012,Rain,Low,1
2017-04-04 00:00:00,0,561,Rain,Low,0
2017-04-04 01:00:00,1,368,Rain,Low,0
2017-04-04 02:00:00,2,283,Rain,Low,0
2017-04-04 03:00:00,3,438,Rain,Low,0
2017-04-04 04:00:00,4,955,Rain,Low,0
2017-04-04 05:00:00,5,2874,Clear,Medium,0
2017-04-04 06:00:00,6,5797,Clear,Severe,3
2017-04-04 07:00:00,7,7065,Mist,Severe,3
2017-04-04 08:00:00,8,6228,Mist,Severe,3
2017-04-04 09:00:00,9,4981,Mist,Severe,3
2017-04-04 10:00:00,10,4147,Clouds,High,2
2017-04-04 11:00:00,11,4269,Clouds,High,2
2017-04-04 12:00:00,12,4484,Clear,High,2
2017-04-04 13:00:00,13,4514,Clear,High,2
2017-04-04 14:00:00,14,5111,Clouds,Severe,2
2017-04-04 15:00:00,15,5642,Clear,Severe,2
2017-04-04 16:00:00,16,6398,Clear,Severe,2
2017-04-04 17:00:00,17,6262,Clear,Severe,2
2017-04-04 18:00:00,18,4427,Clear,High,2
2017-04-04 19:00:00,19,3412,Clouds,Medium,2
2017-04-04 20:00:00,20,2950,Clear,Medium,2
2017-04-04 21:00:00,21,3119,Clouds,Medium,2
2017-04-04 22:00:00,22,3711,Clear,High,2
2017-04-04 23:00:00,23,1231,Clear,Low,3
2017-04-05 00:00:00,0,678,Clear,Low,0
2017-04-05 01:00:00,1,426,Clear,Low,0
2017-04-05 02:00:00,2,286,Clear,Low,0
2017-04-05 03:00:00,3,344,Clear,Low,0
2017-04-05 04:00:00,4,843,Haze,Low,0
2017-04-05 05:00:00,5,2757,Clear,Medium,0
2017-04-05 06:00:00,6,5611,Clear,Severe,3
2017-04-05 07:00:00,7,6828,Clouds,Severe,3
2017-04-05 08:00:00,8,6485,Clouds,Severe,3
2017-04-05 09:00:00,9,5008,Clouds,Severe,3
2017-04-05 10:00:00,10,4799,Clouds,High,3
2017-04-05 11:00:00,11,4914,Clouds,High,2
2017-04-05 12:00:00,12,5027,Clouds,Severe,2
2017-04-05 13:00:00,13,4919,Clear,High,2
2017-04-05 14:00:00,14,5114,Clouds,Severe,2
2017-04-05 15:00:00,15,5587,Clouds,Severe,2
2017-04-05 16:00:00,16,6614,Clouds,Severe,2
2017-04-05 17:00:00,17,6258,Clouds,Severe,2
2017-04-05 18:00:00,18,4606,Clouds,High,2
2017-04-05 19:00:00,19,3612,Clear,High,2
2017-04-05 20:00:00,20,3003,Clear,Medium,2
2017-04-05 21:00:00,21,2692,Clear,Medium,3
2017-04-05 22:00:00,22,2148,Clear,Medium,3
2017-04-05 23:00:00,23,1178,Clear,Low,3
2017-04-06 00:00:00,0,746,Clear,Low,0
2017-04-06 01:00:00,1,434,Clear,Low,0
2017-04-06 02:00:00,2,283,Clear,Low,0
2017-04-06 03:00:00,3,362,Clear,Low,0
2017-04-06 04:00:00,4,838,Clear,Low,0
2017-04-06 05:00:00,5,2703,Clear,Medium,0
2017-04-06 06:00:00,6,5624,Clear,Severe,3
2017-04-06 07:00:00,7,6723,Clouds,Severe,3
2017-04-06 08:00:00,8,6019,Clear,Severe,3
2017-04-06 09:00:00,9,5215,Clear,Severe,3
2017-04-06 10:00:00,10,4843,Clear,High,3
2017-04-06 11:00:00,11,5133,Clear,Severe,3
2017-04-06 12:00:00,12,5071,Clear,Severe,2
2017-04-06 14:00:00,14,5446,Clear,Severe,2
2017-04-06 15:00:00,15,5787,Clear,Severe,2
2017-04-06 16:00:00,16,6487,Clear,Severe,2
2017-04-06 17:00:00,17,6358,Clear,Severe,2
2017-04-06 18:00:00,18,4820,Clear,High,2
2017-04-06 19:00:00,19,3543,Clear,High,2
2017-04-06 20:00:00,20,3379,Clear,Medium,2
2017-04-06 21:00:00,21,3126,Clear,Medium,3
2017-04-06 22:00:00,22,2479,Clear,Medium,3
2017-04-06 23:00:00,23,1295,Clear,Medium,3
2017-04-07 00:00:00,0,975,Clear,Low,0
2017-04-07 01:00:00,1,480,Clear,Low,0
2017-04-07 02:00:00,2,382,Clear,Low,0
2017-04-07 03:00:00,3,394,Clear,Low,0
2017-04-07 04:00:00,4,806,Clear,Low,0
2017-04-07 05:00:00,5,2599,Clear,Medium,0
2017-04-07 06:00:00,6,5386,Clear,Severe,3
2017-04-07 07:00:00,7,6577,Clear,Severe,3
2017-04-07 09:00:00,9,5062,Clear,Severe,3
2017-04-07 10:00:00,10,4805,Clear,High,2
2017-04-07 11:00:00,11,5263,Clear,Severe,2
2017-04-07 12:00:00,12,5311,Clear,Severe,2
2017-04-07 13:00:00,13,5280,Clouds,Severe,2
2017-04-07 14:00:00,14,5464,Clear,Severe,2
2017-04-07 15:00:00,15,5939,Clear,Severe,2
2017-04-07 16:00:00,16,6688,Clouds,Severe,2
2017-04-07 17:00:00,17,5702,Clear,Severe,2
2017-04-07 18:00:00,18,4984,Clouds,Severe,2
2017-04-07 19:00:00,19,4136,Clouds,High,2
2017-04-07 20:00:00,20,3540,Clouds,High,2
2017-04-07 21:00:00,21,3284,Clear,Medium,2
2017-04-07 22:00:00,22,3105,Clear,Medium,2
2017-04-07 23:00:00,23,2025,Clear,Medium,2
2017-04-08 00:00:00,0,1476,Clear,Medium,0
2017-04-08 01:00:00,1,929,Clear,Low,0
2017-04-08 02:00:00,2,663,Clear,Low,0
2017-04-08 03:00:00,3,490,Clear,Low,0
2017-04-08 04:00:00,4,468,Clear,Low,0
2017-04-08 05:00:00,5,833,Clear,Low,0
2017-04-08 06:00:00,6,1463,Clear,Medium,0
2017-04-08 07:00:00,7,2283,Clear,Medium,0
2017-04-08 08:00:00,8,3126,Clear,Medium,3
2017-04-08 09:00:00,9,3762,Clear,High,2
2017-04-08 10:00:00,10,3897,Clouds,High,2
2017-04-08 11:00:00,11,4320,Clouds,High,2
2017-04-08 12:00:00,12,4552,Clear,High,2
2017-04-08 13:00:00,13,4358,Clear,High,2
2017-04-08 14:00:00,14,4466,Clear,High,2
2017-04-08 15:00:00,15,4427,Clouds,High,2
2017-04-08 16:00:00,16,4366,Clouds,High,2
2017-04-08 17:00:00,17,4097,Clear,High,2
2017-04-08 18:00:00,18,4312,Clear,High,2
2017-04-08 19:00:00,19,3391,Clouds,Medium,2
2017-04-08 20:00:00,20,3007,Clouds,Medium,2
2017-04-08 21:00:00,21,3089,Clouds,Medium,2
2017-04-08 22:00:00,22,3189,Clear,Medium,2
2017-04-08 23:00:00,23,2256,Clear,Medium,2
2017-04-09 00:00:00,0,1448,Clear,Medium,0
2017-04-09 01:00:00,1,849,Clear,Low,0
2017-04-09 02:00:00,2,680,Clear,Low,0
2017-04-09 03:00:00,3,385,Clear,Low,0
2017-04-09 04:00:00,4,295,Clear,Low,0
2017-04-09 05:00:00,5,437,Clear,Low,0
2017-04-09 06:00:00,6,1066,Clear,Low,0
2017-04-09 07:00:00,7,1416,Clouds,Medium,0
2017-04-09 08:00:00,8,1938,Clouds,Medium,0
2017-04-09 09:00:00,9,2781,Clouds,Medium,2
2017-04-09 10:00:00,10,3389,Clear,Medium,2
2017-04-09 11:00:00,11,3746,Clouds,High,2
2017-04-09 12:00:00,12,4299,Clouds,High,2
2017-04-09 13:00:00,13,4654,Clouds,High,2
2017-04-09 14:00:00,14,4497,Clouds,High,2
2017-04-09 15:00:00,15,4321,Clouds,High,2
2017-04-09 16:00:00,16,4373,Drizzle,High,2
2017-04-09 17:00:00,17,4165,Thunderstorm,High,1
2017-04-09 18:00:00,18,3514,Thunderstorm,High,1
2017-04-09 19:00:00,19,3319,Rain,Medium,1
2017-04-09 20:00:00,20,2785,Thunderstorm,Medium,1
2017-04-09 21:00:00,21,2161,Thunderstorm,Medium,1
2017-04-09 22:00:00,22,1831,Thunderstorm,Medium,1
2017-04-09 23:00:00,23,2304,Clouds,Medium,2
2017-04-10 00:00:00,0,741,Thunderstorm,Low,1
2017-04-10 01:00:00,1,443,Clouds,Low,0
2017-04-10 02:00:00,2,353,Clouds,Low,0
2017-04-10 03:00:00,3,325,Clouds,Low,0
2017-04-10 04:00:00,4,836,Clouds,Low,0
2017-04-10 05:00:00,5,2614,Clouds,Medium,0
2017-04-10 06:00:00,6,5394,Clouds,Severe,3
2017-04-10 07:00:00,7,6590,Clear,Severe,3
2017-04-10 08:00:00,8,6139,Clouds,Severe,3
2017-04-10 09:00:00,9,4986,Clouds,Severe,3
2017-04-10 10:00:00,10,4347,Clouds,High,3
2017-04-10 11:00:00,11,4539,Clouds,High,3
2017-04-10 12:00:00,12,4605,Clouds,High,3
2017-04-10 13:00:00,13,4778,Rain,High,1
2017-04-10 14:00:00,14,5017,Rain,Severe,1
2017-04-10 15:00:00,15,5551,Rain,Severe,1
2017-04-10 16:00:00,16,6404,Rain,Severe,1
2017-04-10 17:00:00,17,6029,Rain,Severe,1
2017-04-10 18:00:00,18,4061,Rain,High,1
2017-04-10 19:00:00,19,2730,Rain,Medium,1
2017-04-10 20:00:00,20,2394,Snow,Medium,1
2017-04-10 21:00:00,21,1864,Snow,Medium,1
2017-04-10 22:00:00,22,1352,Snow,Medium,1
2017-04-10 23:00:00,23,872,Snow,Low,1
2017-04-11 00:00:00,0,1460,Snow,Medium,0
2017-04-11 01:00:00,1,462,Snow,Low,0
2017-04-11 02:00:00,2,304,Snow,Low,0
2017-04-11 03:00:00,3,331,Snow,Low,0
2017-04-11 04:00:00,4,834,Clouds,Low,0
2017-04-11 05:00:00,5,2623,Clouds,Medium,0
2017-04-11 06:00:00,6,5544,Clouds,Severe,3
2017-04-11 07:00:00,7,6622,Clouds,Severe,3
2017-04-11 08:00:00,8,5665,Clouds,Severe,3
2017-04-11 09:00:00,9,5220,Clouds,Severe,3
2017-04-11 10:00:00,10,4548,Clouds,High,3
2017-04-11 11:00:00,11,4747,Clouds,High,3
2017-04-11 12:00:00,12,5037,Haze,Severe,3
2017-04-11 13:00:00,13,4729,Clouds,High,3
2017-04-11 14:00:00,14,5136,Clouds,Severe,3
2017-04-11 15:00:00,15,5791,Clouds,Severe,2
2017-04-11 16:00:00,16,6410,Clouds,Severe,2
2017-04-11 17:00:00,17,6368,Clear,Severe,2
2017-04-11 18:00:00,18,4820,Clear,High,2
2017-04-11 19:00:00,19,3337,Clear,Medium,2
2017-04-11 20:00:00,20,2987,Clear,Medium,2
2017-04-11 21:00:00,21,2506,Clear,Medium,3
2017-04-11 22:00:00,22,2018,Clear,Medium,3
2017-04-11 23:00:00,23,1121,Clear,Low,3
2017-04-12 00:00:00,0,564,Clear,Low,0
2017-04-12 01:00:00,1,359,Clear,Low,0
2017-04-12 02:00:00,2,262,Clear,Low,0
2017-04-12 03:00:00,3,339,Clear,Low,0
2017-04-12 04:00:00,4,845,Clear,Low,0
2017-04-12 05:00:00,5,2624,Rain,Medium,1
2017-04-12 06:00:00,6,5853,Rain,Severe,1
2017-04-12 07:00:00,7,6845,Rain,Severe,1
2017-04-12 08:00:00,8,6377,Rain,Severe,1
2017-04-12 09:00:00,9,5090,Clouds,Severe,3
2017-04-12 10:00:00,10,4537,Clouds,High,3
2017-04-12 11:00:00,11,4834,Clear,High,2
2017-04-12 12:00:00,12,4953,Clouds,Severe,2
2017-04-12 13:00:00,13,4730,Clouds,High,2
2017-04-12 14:00:00,14,5387,Clouds,Severe,2
2017-04-12 15:00:00,15,5712,Clouds,Severe,2
2017-04-12 16:00:00,16,6597,Rain,Severe,1
2017-04-12 17:00:00,17,6170,Rain,Severe,1
2017-04-12 18:00:00,18,4506,Rain,High,1
2017-04-12 19:00:00,19,3452,Rain,High,1
2017-04-12 20:00:00,20,2898,Rain,Medium,1
2017-04-12 21:00:00,21,2390,Rain,Medium,1
2017-04-12 22:00:00,22,2042,Rain,Medium,1
2017-04-12 23:00:00,23,1424,Rain,Medium,1
2017-04-13 00:00:00,0,3075,Rain,Medium,0
2017-04-13 01:00:00,1,583,Rain,Low,0
2017-04-13 02:00:00,2,297,Drizzle,Low,0
2017-04-13 10:00:00,10,4576,Haze,High,3
2017-04-13 11:00:00,11,5033,Haze,Severe,2
2017-04-13 12:00:00,12,5138,Haze,Severe,2
2017-04-13 13:00:00,13,5296,Haze,Severe,2
2017-04-13 14:00:00,14,5400,Haze,Severe,2
2017-04-13 15:00:00,15,5914,Haze,Severe,2
2017-04-13 16:00:00,16,6750,Haze,Severe,2
2017-04-13 17:00:00,17,6478,Clouds,Severe,2
2017-04-13 18:00:00,18,5082,Clouds,Severe,2
2017-04-13 19:00:00,19,3632,Clouds,High,2
2017-04-13 20:00:00,20,3187,Clouds,Medium,2
2017-04-13 21:00:00,21,2929,Clouds,Medium,2
2017-04-13 22:00:00,22,2488,Clouds,Medium,2
2017-04-13 23:00:00,23,1270,Clouds,Medium,2
2017-04-14 00:00:00,0,1460,Clouds,Medium,0
2017-04-14 01:00:00,1,462,Clouds,Low,0
2017-04-14 02:00:00,2,304,Clouds,Low,0
2017-04-14 03:00:00,3,331,Clouds,Low,0
2017-04-14 04:00:00,4,834,Clouds,Low,0
2017-04-14 05:00:00,5,2425,Clouds,Medium,0
2017-04-14 06:00:00,6,5055,Clouds,Severe,2
2017-04-14 07:00:00,7,6026,Clouds,Severe,2
2017-04-14 08:00:00,8,5150,Clouds,Severe,2
2017-04-14 09:00:00,9,4809,Clear,High,2
2017-04-14 10:00:00,10,4763,Clouds,High,2
2017-04-14 11:00:00,11,5201,Haze,Severe,2
2017-04-14 12:00:00,12,5598,Rain,Severe,1
2017-04-14 13:00:00,13,5471,Haze,Severe,2
2017-04-14 14:00:00,14,5705,Drizzle,Severe,2
2017-04-14 15:00:00,15,5789,Clouds,Severe,2
2017-04-14 16:00:00,16,6017,Rain,Severe,1
2017-04-14 17:00:00,17,5557,Rain,Severe,1
2017-04-14 18:00:00,18,4990,Rain,Severe,1
2017-04-14 19:00:00,19,3773,Rain,High,1
2017-04-14 20:00:00,20,3101,Rain,Medium,1
2017-04-14 21:00:00,21,2872,Rain,Medium,1
2017-04-14 22:00:00,22,4752,Rain,High,1
2017-04-14 23:00:00,23,2049,Thunderstorm,Medium,1
2017-04-15 00:00:00,0,1209,Rain,Low,0
2017-04-15 01:00:00,1,799,Rain,Low,0
2017-04-15 02:00:00,2,542,Thunderstorm,Low,1
2017-04-15 03:00:00,3,409,Thunderstorm,Low,1
2017-04-15 04:00:00,4,367,Thunderstorm,Low,1
2017-04-15 05:00:00,5,598,Thunderstorm,Low,1
2017-04-15 06:00:00,6,1167,Thunderstorm,Low,1
2017-04-15 07:00:00,7,1908,Thunderstorm,Medium,1
2017-04-15 08:00:00,8,2536,Thunderstorm,Medium,1
2017-04-15 09:00:00,9,3310,Rain,Medium,1
2017-04-15 10:00:00,10,3876,Rain,High,1
2017-04-15 11:00:00,11,4605,Rain,High,1
2017-04-15 12:00:00,12,4958,Clouds,Severe,2
2017-04-15 13:00:00,13,4515,Clouds,High,2
2017-04-15 14:00:00,14,4568,Clouds,High,2
2017-04-15 15:00:00,15,4340,Clouds,High,2
2017-04-15 16:00:00,16,4497,Rain,High,1
2017-04-15 17:00:00,17,4145,Rain,High,1
2017-04-15 18:00:00,18,4143,Thunderstorm,High,1
2017-04-15 19:00:00,19,3483,Thunderstorm,High,1
2017-04-15 20:00:00,20,2963,Thunderstorm,Medium,1
2017-04-15 21:00:00,21,2704,Thunderstorm,Medium,1
2017-04-15 22:00:00,22,3022,Rain,Medium,1
2017-04-15 23:00:00,23,3509,Clouds,High,2
2017-04-16 00:00:00,0,1389,Clouds,Medium,0
2017-04-16 01:00:00,1,845,Clear,Low,0
2017-04-16 02:00:00,2,788,Clear,Low,0
2017-04-16 03:00:00,3,447,Clear,Low,0
2017-04-16 04:00:00,4,320,Clear,Low,0
2017-04-16 05:00:00,5,459,Clear,Low,0
2017-04-16 06:00:00,6,809,Clear,Low,0
2017-04-16 07:00:00,7,1166,Clear,Low,0
2017-04-16 08:00:00,8,1836,Clear,Medium,0
2017-04-16 09:00:00,9,3008,Clear,Medium,2
2017-04-16 10:00:00,10,3613,Clear,High,2
2017-04-16 11:00:00,11,3899,Clear,High,2
2017-04-16 12:00:00,12,4061,Clouds,High,2
2017-04-16 13:00:00,13,4152,Clouds,High,2
2017-04-16 14:00:00,14,4146,Clouds,High,2
2017-04-16 15:00:00,15,3998,Clouds,High,2
2017-04-16 16:00:00,16,4470,Clouds,High,2
2017-04-16 17:00:00,17,4697,Clear,High,2
2017-04-16 18:00:00,18,4654,Clear,High,2
2017-04-16 19:00:00,19,4117,Clouds,High,2
2017-04-16 20:00:00,20,3696,Clear,High,2
2017-04-16 21:00:00,21,2816,Clear,Medium,2
2017-04-16 22:00:00,22,1840,Clear,Medium,2
2017-04-16 23:00:00,23,1120,Clear,Low,2
2017-04-17 00:00:00,0,604,Clouds,Low,0
2017-04-17 01:00:00,1,327,Rain,Low,0
2017-04-17 02:00:00,2,280,Rain,Low,0
2017-04-17 03:00:00,3,333,Clouds,Low,0
2017-04-17 04:00:00,4,779,Clouds,Low,0
2017-04-17 05:00:00,5,2625,Clouds,Medium,0
2017-04-17 06:00:00,6,5558,Clear,Severe,3
2017-04-17 07:00:00,7,6557,Clouds,Severe,3
2017-04-17 08:00:00,8,6166,Clouds,Severe,3
2017-04-17 09:00:00,9,5262,Clouds,Severe,3
2017-04-17 10:00:00,10,4529,Clear,High,2
2017-04-17 11:00:00,11,4709,Clear,High,2
2017-04-17 12:00:00,12,5017,Clear,Severe,2
2017-04-17 13:00:00,13,4804,Clear,High,2
2017-04-17 14:00:00,14,5314,Clear,Severe,2
2017-04-17 15:00:00,15,5934,Clear,Severe,2
2017-04-17 16:00:00,16,6733,Clear,Severe,2
2017-04-17 17:00:00,17,6280,Clear,Severe,2
2017-04-17 18:00:00,18,4899,Clear,High,2
2017-04-17 19:00:00,19,3360,Clear,Medium,2
2017-04-17 20:00:00,20,2951,Clouds,Medium,2
2017-04-17 21:00:00,21,2399,Clear,Medium,2
2017-04-17 22:00:00,22,1530,Clear,Medium,2
2017-04-17 23:00:00,23,1072,Clear,Low,2
2017-04-18 00:00:00,0,596,Clear,Low,0
2017-04-18 01:00:00,1,362,Clear,Low,0
2017-04-18 02:00:00,2,263,Clear,Low,0
2017-04-18 03:00:00,3,315,Clouds,Low,0
2017-04-18 04:00:00,4,814,Rain,Low,0
2017-04-18 05:00:00,5,2763,Rain,Medium,1
2017-04-18 06:00:00,6,5831,Rain,Severe,1
2017-04-18 07:00:00,7,6571,Rain,Severe,1
2017-04-18 08:00:00,8,5330,Rain,Severe,1
2017-04-18 09:00:00,9,5228,Rain,Severe,1
2017-04-18 10:00:00,10,4352,Rain,High,1
2017-04-18 11:00:00,11,4634,Rain,High,1
2017-04-18 12:00:00,12,5009,Rain,Severe,1
2017-04-18 13:00:00,13,4886,Clouds,High,2
2017-04-18 14:00:00,14,5182,Clouds,Severe,2
2017-04-18 15:00:00,15,5855,Clouds,Severe,2
2017-04-18 16:00:00,16,6907,Clouds,Severe,2
2017-04-18 17:00:00,17,6445,Mist,Severe,2
2017-04-18 18:00:00,18,4666,Clouds,High,2
2017-04-18 19:00:00,19,3584,Clouds,High,2
2017-04-18 20:00:00,20,3226,Clouds,Medium,2
2017-04-18 21:00:00,21,2533,Clouds,Medium,2
2017-04-18 22:00:00,22,1706,Clouds,Medium,2
2017-04-18 23:00:00,23,1077,Clouds,Low,2
2017-04-19 00:00:00,0,667,Clouds,Low,0
2017-04-19 01:00:00,1,401,Clouds,Low,0
2017-04-19 02:00:00,2,274,Clouds,Low,0
2017-04-19 03:00:00,3,351,Clouds,Low,0
2017-04-19 04:00:00,4,835,Clouds,Low,0
2017-04-19 05:00:00,5,2759,Clouds,Medium,0
2017-04-19 06:00:00,6,5869,Clouds,Severe,3
2017-04-19 07:00:00,7,6123,Clouds,Severe,3
2017-04-19 08:00:00,8,5889,Clouds,Severe,3
2017-04-19 09:00:00,9,5298,Clouds,Severe,3
2017-04-19 10:00:00,10,4599,Clouds,High,3
2017-04-19 11:00:00,11,4906,Clear,High,2
2017-04-19 12:00:00,12,4958,Clouds,Severe,2
2017-04-19 13:00:00,13,5013,Clear,Severe,2
2017-04-19 14:00:00,14,5362,Rain,Severe,1
2017-04-19 15:00:00,15,5875,Rain,Severe,1
2017-04-19 16:00:00,16,6544,Rain,Severe,1
2017-04-19 17:00:00,17,6192,Rain,Severe,1
2017-04-19 18:00:00,18,4536,Rain,High,1
2017-04-19 19:00:00,19,3189,Thunderstorm,Medium,1
2017-04-19 20:00:00,20,2826,Thunderstorm,Medium,1
2017-04-19 21:00:00,21,2356,Rain,Medium,1
2017-04-19 22:00:00,22,1693,Thunderstorm,Medium,1
2017-04-19 23:00:00,23,1083,Rain,Low,1
2017-04-20 00:00:00,0,592,Rain,Low,0
2017-04-20 01:00:00,1,361,Rain,Low,0
2017-04-20 02:00:00,2,257,Thunderstorm,Low,1
2017-04-20 03:00:00,3,327,Thunderstorm,Low,1
2017-04-20 04:00:00,4,840,Rain,Low,0
2017-04-20 05:00:00,5,2700,Rain,Medium,1
2017-04-20 06:00:00,6,5641,Rain,Severe,1
2017-04-20 07:00:00,7,6470,Rain,Severe,1
2017-04-20 08:00:00,8,5858,Drizzle,Severe,1
2017-04-20 09:00:00,9,5226,Drizzle,Severe,1
2017-04-20 10:00:00,10,4667,Drizzle,High,1
2017-04-20 11:00:00,11,5023,Rain,Severe,1
2017-04-20 12:00:00,12,5099,Drizzle,Severe,1
2017-04-20 13:00:00,13,5104,Mist,Severe,3
2017-04-20 14:00:00,14,5496,Clouds,Severe,3
2017-04-20 15:00:00,15,5949,Clouds,Severe,2
2017-04-20 16:00:00,16,6925,Rain,Severe,1
2017-04-20 17:00:00,17,6457,Rain,Severe,1
2017-04-20 18:00:00,18,4832,Clouds,High,2
2017-04-20 19:00:00,19,3755,Clouds,High,2
2017-04-20 20:00:00,20,3290,Clouds,Medium,2
2017-04-20 21:00:00,21,3062,Clouds,Medium,3
2017-04-20 22:00:00,22,2125,Clear,Medium,3
2017-04-20 23:00:00,23,1350,Clear,Medium,3
2017-04-21 00:00:00,0,778,Clear,Low,0
2017-04-21 01:00:00,1,444,Mist,Low,0
2017-04-21 02:00:00,2,331,Mist,Low,0
2017-04-21 03:00:00,3,382,Mist,Low,0
2017-04-21 04:00:00,4,808,Fog,Low,0
2017-04-21 05:00:00,5,2638,Mist,Medium,0
2017-04-21 06:00:00,6,5570,Fog,Severe,1
2017-04-21 07:00:00,7,6703,Fog,Severe,1
2017-04-21 08:00:00,8,6237,Mist,Severe,3
2017-04-21 09:00:00,9,4993,Clear,Severe,3
2017-04-21 10:00:00,10,4729,Clear,High,2
2017-04-21 11:00:00,11,5240,Clouds,Severe,2
2017-04-21 12:00:00,12,5329,Clear,Severe,2
2017-04-21 13:00:00,13,5127,Clouds,Severe,2
2017-04-21 14:00:00,14,5424,Clouds,Severe,2
2017-04-21 15:00:00,15,5993,Clouds,Severe,2
2017-04-21 16:00:00,16,6493,Clouds,Severe,2
2017-04-21 17:00:00,17,6058,Clouds,Severe,2
2017-04-21 18:00:00,18,5049,Clouds,Severe,2
2017-04-21 19:00:00,19,3959,Clear,High,2
2017-04-21 20:00:00,20,3507,Clouds,High,2
2017-04-21 21:00:00,21,3549,Clear,High,2
2017-04-21 22:00:00,22,3058,Clear,Medium,2
2017-04-21 23:00:00,23,3193,Clear,Medium,2
2017-04-22 00:00:00,0,1638,Clear,Medium,0
2017-04-22 01:00:00,1,998,Clear,Low,0
2017-04-22 02:00:00,2,698,Clear,Low,0
2017-04-22 03:00:00,3,514,Clear,Low,0
2017-04-22 04:00:00,4,500,Clear,Low,0
2017-04-22 05:00:00,5,854,Clear,Low,0
2017-04-22 06:00:00,6,1581,Clear,Medium,0
2017-04-22 07:00:00,7,2588,Clear,Medium,0
2017-04-22 08:00:00,8,3660,Clear,High,3
2017-04-22 09:00:00,9,4121,Clear,High,2
2017-04-22 10:00:00,10,4354,Clear,High,2
2017-04-22 11:00:00,11,4979,Clear,Severe,2
2017-04-22 12:00:00,12,5891,Clear,Severe,2
2017-04-22 13:00:00,13,5422,Clouds,Severe,2
2017-04-22 14:00:00,14,4904,Clouds,High,2
2017-04-22 15:00:00,15,4732,Clear,High,2
2017-04-22 16:00:00,16,4436,Clear,High,2
2017-04-22 17:00:00,17,5024,Clear,Severe,2
2017-04-22 18:00:00,18,5581,Clear,Severe,2
2017-04-22 19:00:00,19,3813,Clear,High,2
2017-04-22 20:00:00,20,3389,Clear,Medium,2
2017-04-22 21:00:00,21,3209,Clear,Medium,2
2017-04-22 22:00:00,22,3055,Clear,Medium,2
2017-04-22 23:00:00,23,2163,Clear,Medium,2
2017-04-23 00:00:00,0,1378,Clear,Medium,0
2017-04-23 01:00:00,1,867,Clear,Low,0
2017-04-23 02:00:00,2,684,Clear,Low,0
2017-04-23 03:00:00,3,410,Clear,Low,0
2017-04-23 04:00:00,4,353,Clear,Low,0
2017-04-23 05:00:00,5,472,Clear,Low,0
2017-04-23 06:00:00,6,809,Clear,Low,0
2017-04-23 07:00:00,7,1283,Drizzle,Medium,0
2017-04-23 08:00:00,8,2159,Clouds,Medium,0
2017-04-23 09:00:00,9,3059,Clear,Medium,2
2017-04-23 10:00:00,10,3849,Clear,High,2
2017-04-23 11:00:00,11,4480,Clouds,High,2
2017-04-23 12:00:00,12,4907,Clear,High,2
2017-04-23 13:00:00,13,4792,Clear,High,2
2017-04-23 14:00:00,14,4519,Clouds,High,2
2017-04-23 15:00:00,15,4488,Clouds,High,2
2017-04-23 16:00:00,16,4769,Clouds,High,2
2017-04-23 17:00:00,17,4238,Clouds,High,2
2017-04-23 18:00:00,18,3722,Clear,High,2
2017-04-23 19:00:00,19,3123,Clear,Medium,2
2017-04-23 20:00:00,20,2848,Clear,Medium,2
2017-04-23 21:00:00,21,2626,Clear,Medium,2
2017-04-23 22:00:00,22,1717,Clear,Medium,2
2017-04-23 23:00:00,23,1031,Clear,Low,2
2017-04-24 00:00:00,0,580,Clear,Low,0
2017-04-24 01:00:00,1,353,Clear,Low,0
2017-04-24 02:00:00,2,263,Clear,Low,0
2017-04-24 03:00:00,3,343,Clear,Low,0
2017-04-24 04:00:00,4,836,Clear,Low,0
2017-04-24 05:00:00,5,2738,Clear,Medium,0
2017-04-24 06:00:00,6,5772,Clear,Severe,3
2017-04-24 07:00:00,7,6830,Clear,Severe,2
2017-04-24 08:00:00,8,6369,Clear,Severe,2
2017-04-24 09:00:00,9,5111,Clear,Severe,2
2017-04-24 10:00:00,10,4457,Clear,High,2
2017-04-24 11:00:00,11,4548,Clear,High,2
2017-04-24 12:00:00,12,4660,Clouds,High,2
2017-04-24 13:00:00,13,4548,Clouds,High,2
2017-04-24 14:00:00,14,4934,Clouds,High,2
2017-04-24 15:00:00,15,5456,Clouds,Severe,2
2017-04-24 16:00:00,16,6554,Clouds,Severe,2
2017-04-24 17:00:00,17,6046,Rain,Severe,1
2017-04-24 18:00:00,18,4501,Rain,High,1
2017-04-24 19:00:00,19,3243,Clouds,Medium,2
2017-04-24 20:00:00,20,2773,Clouds,Medium,2
2017-04-24 21:00:00,21,2357,Clouds,Medium,2
2017-04-24 22:00:00,22,1559,Clouds,Medium,2
2017-04-24 23:00:00,23,981,Rain,Low,1
2017-04-25 00:00:00,0,551,Rain,Low,0
2017-04-25 01:00:00,1,351,Rain,Low,0
2017-04-25 02:00:00,2,251,Drizzle,Low,0
2017-04-25 03:00:00,3,312,Clouds,Low,0
2017-04-25 04:00:00,4,836,Clouds,Low,0
