holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Date,Year,Month,MonthName,Hour,DayOfWeek,IsWeekend,TempCelsius,TrafficCategory,IsHoliday
None,299.71,0.0,0.0,40,Clouds,scattered clouds,2017-07-08 15:00:00,4238,2017-07-08,2017,7,Jul,15,Saturday,True,26.56,Low,False
None,299.93,0.0,0.0,40,Clouds,scattered clouds,2017-07-08 16:00:00,4232,2017-07-08,2017,7,Jul,16,Saturday,True,26.78,Low,False
None,300.69,0.0,0.0,40,Clouds,scattered clouds,2017-07-08 17:00:00,4088,2017-07-08,2017,7,Jul,17,Saturday,True,27.54,Low,False
None,300.82,0.0,0.0,40,Clouds,scattered clouds,2017-07-08 18:00:00,3872,2017-07-08,2017,7,Jul,18,Saturday,True,27.67,Low,False
None,300.42,0.0,0.0,40,Clouds,scattered clouds,2017-07-08 19:00:00,3353,2017-07-08,2017,7,Jul,19,Saturday,True,27.27,Low,False
None,299.28,0.0,0.0,20,Clouds,few clouds,2017-07-08 20:00:00,3164,2017-07-08,2017,7,Jul,20,Saturday,True,26.13,Low,False
None,297.89,0.0,0.0,5,Clear,sky is clear,2017-07-08 21:00:00,3097,2017-07-08,2017,7,Jul,21,Saturday,True,24.74,Low,False
None,295.1,0.0,0.0,1,Clear,sky is clear,2017-07-08 22:00:00,2863,2017-07-08,2017,7,Jul,22,Saturday,True,21.95,Low,False
None,293.09,0.0,0.0,1,Clear,sky is clear,2017-07-08 23:00:00,2183,2017-07-08,2017,7,Jul,23,Saturday,True,19.94,Low,False
None,292.48,0.0,0.0,1,Clear,sky is clear,2017-07-09 00:00:00,1532,2017-07-09,2017,7,Jul,0,Sunday,True,19.33,Low,False
None,291.35,0.0,0.0,1,Clear,sky is clear,2017-07-09 01:00:00,886,2017-07-09,2017,7,Jul,1,Sunday,True,18.2,Low,False
None,290.75,0.0,0.0,1,Clear,sky is clear,2017-07-09 02:00:00,722,2017-07-09,2017,7,Jul,2,Sunday,True,17.6,Low,False
None,290.4,0.0,0.0,1,Clear,sky is clear,2017-07-09 03:00:00,370,2017-07-09,2017,7,Jul,3,Sunday,True,17.25,Low,False
None,289.84,0.0,0.0,1,Clear,sky is clear,2017-07-09 04:00:00,363,2017-07-09,2017,7,Jul,4,Sunday,True,16.69,Low,False
None,289.9,0.0,0.0,1,Clear,sky is clear,2017-07-09 05:00:00,640,2017-07-09,2017,7,Jul,5,Sunday,True,16.75,Low,False
None,290.15,0.0,0.0,40,Clouds,scattered clouds,2017-07-09 06:00:00,913,2017-07-09,2017,7,Jul,6,Sunday,True,17.0,Low,False
None,290.78,0.0,0.0,90,Clouds,overcast clouds,2017-07-09 07:00:00,1171,2017-07-09,2017,7,Jul,7,Sunday,True,17.63,Low,False
None,292.22,0.0,0.0,40,Rain,light rain,2017-07-09 08:00:00,2043,2017-07-09,2017,7,Jul,8,Sunday,True,19.07,Low,False
None,293.09,0.0,0.0,75,Rain,moderate rain,2017-07-09 09:00:00,2861,2017-07-09,2017,7,Jul,9,Sunday,True,19.94,Low,False
None,293.43,0.0,0.0,75,Rain,light rain,2017-07-09 10:00:00,3325,2017-07-09,2017,7,Jul,10,Sunday,True,20.28,Low,False
None,293.89,0.0,0.0,75,Rain,light rain,2017-07-09 11:00:00,3922,2017-07-09,2017,7,Jul,11,Sunday,True,20.74,Low,False
None,295.55,0.0,0.0,1,Rain,light rain,2017-07-09 12:00:00,4182,2017-07-09,2017,7,Jul,12,Sunday,True,22.4,Low,False
None,296.59,0.0,0.0,75,Rain,light rain,2017-07-09 13:00:00,4309,2017-07-09,2017,7,Jul,13,Sunday,True,23.44,Low,False
None,298.29,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-09 14:00:00,4330,2017-07-09,2017,7,Jul,14,Sunday,True,25.14,Low,False
None,299.15,0.0,0.0,1,Clear,sky is clear,2017-07-09 15:00:00,4514,2017-07-09,2017,7,Jul,15,Sunday,True,26.0,Medium,False
None,300.08,0.0,0.0,75,Clouds,broken clouds,2017-07-09 16:00:00,4348,2017-07-09,2017,7,Jul,16,Sunday,True,26.93,Low,False
None,300.55,0.0,0.0,1,Clear,sky is clear,2017-07-09 17:00:00,4107,2017-07-09,2017,7,Jul,17,Sunday,True,27.4,Low,False
None,300.22,0.0,0.0,1,Clear,sky is clear,2017-07-09 18:00:00,3870,2017-07-09,2017,7,Jul,18,Sunday,True,27.07,Low,False
None,299.96,0.0,0.0,75,Clouds,broken clouds,2017-07-09 19:00:00,3257,2017-07-09,2017,7,Jul,19,Sunday,True,26.81,Low,False
None,299.69,0.0,0.0,75,Clouds,broken clouds,2017-07-09 20:00:00,3032,2017-07-09,2017,7,Jul,20,Sunday,True,26.54,Low,False
None,298.09,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-09 21:00:00,2623,2017-07-09,2017,7,Jul,21,Sunday,True,24.94,Low,False
None,296.09,0.0,0.0,75,Thunderstorm,thunderstorm with rain,2017-07-09 22:00:00,1722,2017-07-09,2017,7,Jul,22,Sunday,True,22.94,Low,False
None,294.68,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-07-09 23:00:00,1172,2017-07-09,2017,7,Jul,23,Sunday,True,21.53,Low,False
None,294.42,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-10 00:00:00,649,2017-07-10,2017,7,Jul,0,Monday,False,21.27,Low,False
None,293.82,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2017-07-10 01:00:00,397,2017-07-10,2017,7,Jul,1,Monday,False,20.67,Low,False
None,293.48,0.0,0.0,1,Clear,sky is clear,2017-07-10 02:00:00,257,2017-07-10,2017,7,Jul,2,Monday,False,20.33,Low,False
None,292.95,0.0,0.0,75,Clouds,broken clouds,2017-07-10 03:00:00,342,2017-07-10,2017,7,Jul,3,Monday,False,19.8,Low,False
None,292.68,0.0,0.0,90,Clouds,overcast clouds,2017-07-10 04:00:00,873,2017-07-10,2017,7,Jul,4,Monday,False,19.53,Low,False
None,292.35,0.0,0.0,75,Mist,mist,2017-07-10 05:00:00,2862,2017-07-10,2017,7,Jul,5,Monday,False,19.2,Low,False
None,292.28,0.0,0.0,90,Mist,mist,2017-07-10 06:00:00,5677,2017-07-10,2017,7,Jul,6,Monday,False,19.13,High,False
None,292.28,0.0,0.0,90,Mist,mist,2017-07-10 07:00:00,6597,2017-07-10,2017,7,Jul,7,Monday,False,19.13,High,False
None,292.72,0.0,0.0,90,Clouds,overcast clouds,2017-07-10 08:00:00,5827,2017-07-10,2017,7,Jul,8,Monday,False,19.57,High,False
None,294.15,0.0,0.0,75,Clouds,broken clouds,2017-07-10 09:00:00,4634,2017-07-10,2017,7,Jul,9,Monday,False,21.0,Medium,False
None,296.27,0.0,0.0,40,Clouds,scattered clouds,2017-07-10 11:00:00,4324,2017-07-10,2017,7,Jul,11,Monday,False,23.12,Low,False
None,297.83,0.0,0.0,40,Clouds,scattered clouds,2017-07-10 12:00:00,4751,2017-07-10,2017,7,Jul,12,Monday,False,24.68,Medium,False
None,299.29,0.0,0.0,75,Clouds,broken clouds,2017-07-10 13:00:00,4752,2017-07-10,2017,7,Jul,13,Monday,False,26.14,Medium,False
None,299.9,0.0,0.0,75,Clouds,broken clouds,2017-07-10 14:00:00,5183,2017-07-10,2017,7,Jul,14,Monday,False,26.75,Medium,False
None,301.35,0.0,0.0,40,Clouds,scattered clouds,2017-07-10 16:00:00,6107,2017-07-10,2017,7,Jul,16,Monday,False,28.2,High,False
None,301.75,0.0,0.0,40,Clouds,scattered clouds,2017-07-10 17:00:00,5991,2017-07-10,2017,7,Jul,17,Monday,False,28.6,High,False
None,301.75,0.0,0.0,1,Clear,sky is clear,2017-07-10 18:00:00,4167,2017-07-10,2017,7,Jul,18,Monday,False,28.6,Low,False
None,301.49,0.0,0.0,1,Clear,sky is clear,2017-07-10 19:00:00,3220,2017-07-10,2017,7,Jul,19,Monday,False,28.34,Low,False
None,299.97,0.0,0.0,1,Clear,sky is clear,2017-07-10 20:00:00,2853,2017-07-10,2017,7,Jul,20,Monday,False,26.82,Low,False
None,298.16,0.0,0.0,40,Clouds,scattered clouds,2017-07-10 21:00:00,2804,2017-07-10,2017,7,Jul,21,Monday,False,25.01,Low,False
None,296.56,0.0,0.0,40,Clouds,scattered clouds,2017-07-10 22:00:00,2038,2017-07-10,2017,7,Jul,22,Monday,False,23.41,Low,False
None,294.22,0.0,0.0,1,Clear,sky is clear,2017-07-10 23:00:00,1183,2017-07-10,2017,7,Jul,23,Monday,False,21.07,Low,False
None,293.43,0.0,0.0,1,Clear,sky is clear,2017-07-11 00:00:00,674,2017-07-11,2017,7,Jul,0,Tuesday,False,20.28,Low,False
None,292.1,0.0,0.0,1,Mist,mist,2017-07-11 01:00:00,392,2017-07-11,2017,7,Jul,1,Tuesday,False,18.95,Low,False
None,291.09,0.0,0.0,1,Mist,mist,2017-07-11 02:00:00,299,2017-07-11,2017,7,Jul,2,Tuesday,False,17.94,Low,False
None,290.16,0.0,0.0,1,Fog,fog,2017-07-11 03:00:00,328,2017-07-11,2017,7,Jul,3,Tuesday,False,17.01,Low,False
None,289.43,0.0,0.0,1,Mist,mist,2017-07-11 04:00:00,877,2017-07-11,2017,7,Jul,4,Tuesday,False,16.28,Low,False
None,289.16,0.0,0.0,1,Fog,fog,2017-07-11 05:00:00,3021,2017-07-11,2017,7,Jul,5,Tuesday,False,16.01,Low,False
None,288.62,0.0,0.0,1,Fog,fog,2017-07-11 06:00:00,5814,2017-07-11,2017,7,Jul,6,Tuesday,False,15.47,High,False
None,288.82,0.0,0.0,1,Mist,mist,2017-07-11 07:00:00,6409,2017-07-11,2017,7,Jul,7,Tuesday,False,15.67,High,False
None,292.15,0.0,0.0,5,Clear,sky is clear,2017-07-11 08:00:00,5788,2017-07-11,2017,7,Jul,8,Tuesday,False,19.0,High,False
None,295.55,0.0,0.0,5,Clear,sky is clear,2017-07-11 09:00:00,4805,2017-07-11,2017,7,Jul,9,Tuesday,False,22.4,Medium,False
None,297.75,0.0,0.0,1,Clear,sky is clear,2017-07-11 10:00:00,4461,2017-07-11,2017,7,Jul,10,Tuesday,False,24.6,Low,False
None,299.51,0.0,0.0,1,Clear,sky is clear,2017-07-11 11:00:00,4552,2017-07-11,2017,7,Jul,11,Tuesday,False,26.36,Medium,False
None,300.43,0.0,0.0,75,Clouds,broken clouds,2017-07-11 12:00:00,5096,2017-07-11,2017,7,Jul,12,Tuesday,False,27.28,Medium,False
None,300.28,0.0,0.0,75,Clouds,broken clouds,2017-07-11 13:00:00,5023,2017-07-11,2017,7,Jul,13,Tuesday,False,27.13,Medium,False
None,300.88,0.0,0.0,75,Rain,light rain,2017-07-11 14:00:00,5049,2017-07-11,2017,7,Jul,14,Tuesday,False,27.73,Medium,False
None,301.08,0.0,0.0,1,Rain,light rain,2017-07-11 15:00:00,5444,2017-07-11,2017,7,Jul,15,Tuesday,False,27.93,Medium,False
None,301.44,0.0,0.0,1,Clear,sky is clear,2017-07-11 16:00:00,6319,2017-07-11,2017,7,Jul,16,Tuesday,False,28.29,High,False
None,301.34,0.0,0.0,1,Clear,sky is clear,2017-07-11 17:00:00,6021,2017-07-11,2017,7,Jul,17,Tuesday,False,28.19,High,False
None,302.35,0.0,0.0,1,Clear,sky is clear,2017-07-11 18:00:00,4365,2017-07-11,2017,7,Jul,18,Tuesday,False,29.2,Low,False
None,302.08,0.0,0.0,20,Clouds,few clouds,2017-07-11 19:00:00,3367,2017-07-11,2017,7,Jul,19,Tuesday,False,28.93,Low,False
None,301.29,0.0,0.0,5,Clear,sky is clear,2017-07-11 20:00:00,3139,2017-07-11,2017,7,Jul,20,Tuesday,False,28.14,Low,False
None,299.76,0.0,0.0,1,Clear,sky is clear,2017-07-11 21:00:00,3115,2017-07-11,2017,7,Jul,21,Tuesday,False,26.61,Low,False
None,298.42,0.0,0.0,75,Clouds,broken clouds,2017-07-11 22:00:00,2354,2017-07-11,2017,7,Jul,22,Tuesday,False,25.27,Low,False
None,297.35,0.0,0.0,1,Clear,sky is clear,2017-07-11 23:00:00,1246,2017-07-11,2017,7,Jul,23,Tuesday,False,24.2,Low,False
None,297.29,0.0,0.0,1,Clear,sky is clear,2017-07-12 00:00:00,704,2017-07-12,2017,7,Jul,0,Wednesday,False,24.14,Low,False
None,297.15,0.0,0.0,1,Rain,light rain,2017-07-12 01:00:00,453,2017-07-12,2017,7,Jul,1,Wednesday,False,24.0,Low,False
None,297.21,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-12 02:00:00,281,2017-07-12,2017,7,Jul,2,Wednesday,False,24.06,Low,False
None,295.89,0.0,0.0,75,Thunderstorm,thunderstorm,2017-07-12 03:00:00,358,2017-07-12,2017,7,Jul,3,Wednesday,False,22.74,Low,False
None,293.89,0.0,0.0,75,Clouds,broken clouds,2017-07-12 04:00:00,848,2017-07-12,2017,7,Jul,4,Wednesday,False,20.74,Low,False
None,293.65,0.0,0.0,1,Clear,sky is clear,2017-07-12 05:00:00,2960,2017-07-12,2017,7,Jul,5,Wednesday,False,20.5,Low,False
None,292.62,0.0,0.0,1,Clear,sky is clear,2017-07-12 06:00:00,5631,2017-07-12,2017,7,Jul,6,Wednesday,False,19.47,High,False
None,292.82,0.0,0.0,1,Clear,sky is clear,2017-07-12 07:00:00,6337,2017-07-12,2017,7,Jul,7,Wednesday,False,19.67,High,False
None,294.82,0.0,0.0,40,Clouds,scattered clouds,2017-07-12 08:00:00,6098,2017-07-12,2017,7,Jul,8,Wednesday,False,21.67,High,False
None,296.62,0.0,0.0,1,Clear,sky is clear,2017-07-12 09:00:00,5228,2017-07-12,2017,7,Jul,9,Wednesday,False,23.47,Medium,False
None,298.79,0.0,0.0,40,Clouds,scattered clouds,2017-07-12 10:00:00,4451,2017-07-12,2017,7,Jul,10,Wednesday,False,25.64,Low,False
None,300.44,0.0,0.0,40,Clouds,scattered clouds,2017-07-12 11:00:00,4669,2017-07-12,2017,7,Jul,11,Wednesday,False,27.29,Medium,False
None,301.15,0.0,0.0,40,Clouds,scattered clouds,2017-07-12 12:00:00,4983,2017-07-12,2017,7,Jul,12,Wednesday,False,28.0,Medium,False
None,302.07,0.0,0.0,40,Clouds,scattered clouds,2017-07-12 13:00:00,4990,2017-07-12,2017,7,Jul,13,Wednesday,False,28.92,Medium,False
None,302.3,0.0,0.0,40,Clouds,scattered clouds,2017-07-12 14:00:00,5356,2017-07-12,2017,7,Jul,14,Wednesday,False,29.15,Medium,False
None,302.37,0.0,0.0,1,Clear,sky is clear,2017-07-12 15:00:00,5744,2017-07-12,2017,7,Jul,15,Wednesday,False,29.22,High,False
None,302.3,0.0,0.0,75,Clouds,broken clouds,2017-07-12 16:00:00,6673,2017-07-12,2017,7,Jul,16,Wednesday,False,29.15,High,False
None,301.42,0.0,0.0,75,Clouds,broken clouds,2017-07-12 17:00:00,6010,2017-07-12,2017,7,Jul,17,Wednesday,False,28.27,High,False
None,300.1,0.0,0.0,75,Clouds,broken clouds,2017-07-12 18:00:00,4473,2017-07-12,2017,7,Jul,18,Wednesday,False,26.95,Low,False
None,299.03,0.0,0.0,75,Clouds,broken clouds,2017-07-12 19:00:00,3410,2017-07-12,2017,7,Jul,19,Wednesday,False,25.88,Low,False
None,296.35,0.0,0.0,75,Clouds,broken clouds,2017-07-12 20:00:00,3319,2017-07-12,2017,7,Jul,20,Wednesday,False,23.2,Low,False
None,295.94,0.0,0.0,75,Clouds,broken clouds,2017-07-12 21:00:00,2851,2017-07-12,2017,7,Jul,21,Wednesday,False,22.79,Low,False
None,294.94,0.0,0.0,75,Clouds,broken clouds,2017-07-12 22:00:00,2217,2017-07-12,2017,7,Jul,22,Wednesday,False,21.79,Low,False
None,294.36,0.0,0.0,90,Clouds,overcast clouds,2017-07-12 23:00:00,1292,2017-07-12,2017,7,Jul,23,Wednesday,False,21.21,Low,False
None,293.44,0.0,0.0,1,Rain,light rain,2017-07-13 00:00:00,669,2017-07-13,2017,7,Jul,0,Thursday,False,20.29,Low,False
None,292.78,0.0,0.0,90,Rain,moderate rain,2017-07-13 01:00:00,434,2017-07-13,2017,7,Jul,1,Thursday,False,19.63,Low,False
None,291.58,0.0,0.0,90,Drizzle,drizzle,2017-07-13 02:00:00,330,2017-07-13,2017,7,Jul,2,Thursday,False,18.43,Low,False
None,290.8,0.0,0.0,1,Mist,mist,2017-07-13 03:00:00,348,2017-07-13,2017,7,Jul,3,Thursday,False,17.65,Low,False
None,290.01,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 04:00:00,869,2017-07-13,2017,7,Jul,4,Thursday,False,16.86,Low,False
None,288.73,0.0,0.0,90,Drizzle,light intensity drizzle,2017-07-13 05:00:00,2836,2017-07-13,2017,7,Jul,5,Thursday,False,15.58,Low,False
None,287.72,0.0,0.0,90,Rain,light rain,2017-07-13 06:00:00,5799,2017-07-13,2017,7,Jul,6,Thursday,False,14.57,High,False
None,287.15,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 07:00:00,6576,2017-07-13,2017,7,Jul,7,Thursday,False,14.0,High,False
None,286.92,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 08:00:00,6026,2017-07-13,2017,7,Jul,8,Thursday,False,13.77,High,False
None,287.23,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 09:00:00,4959,2017-07-13,2017,7,Jul,9,Thursday,False,14.08,Medium,False
None,288.07,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 10:00:00,4498,2017-07-13,2017,7,Jul,10,Thursday,False,14.92,Low,False
None,289.79,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 11:00:00,4820,2017-07-13,2017,7,Jul,11,Thursday,False,16.64,Medium,False
None,290.72,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 12:00:00,4983,2017-07-13,2017,7,Jul,12,Thursday,False,17.57,Medium,False
None,291.44,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 13:00:00,4984,2017-07-13,2017,7,Jul,13,Thursday,False,18.29,Medium,False
None,292.02,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 14:00:00,5293,2017-07-13,2017,7,Jul,14,Thursday,False,18.87,Medium,False
None,291.96,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 15:00:00,5799,2017-07-13,2017,7,Jul,15,Thursday,False,18.81,High,False
None,292.08,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 16:00:00,6458,2017-07-13,2017,7,Jul,16,Thursday,False,18.93,High,False
None,291.68,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 17:00:00,5996,2017-07-13,2017,7,Jul,17,Thursday,False,18.53,High,False
None,291.4,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 18:00:00,4580,2017-07-13,2017,7,Jul,18,Thursday,False,18.25,Medium,False
None,291.35,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 19:00:00,3724,2017-07-13,2017,7,Jul,19,Thursday,False,18.2,Low,False
None,291.02,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 20:00:00,3127,2017-07-13,2017,7,Jul,20,Thursday,False,17.87,Low,False
None,290.42,0.0,0.0,90,Rain,light rain,2017-07-13 21:00:00,3123,2017-07-13,2017,7,Jul,21,Thursday,False,17.27,Low,False
None,289.81,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 22:00:00,2894,2017-07-13,2017,7,Jul,22,Thursday,False,16.66,Low,False
None,289.42,0.0,0.0,40,Rain,light rain,2017-07-13 23:00:00,1524,2017-07-13,2017,7,Jul,23,Thursday,False,16.27,Low,False
None,289.35,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 00:00:00,968,2017-07-14,2017,7,Jul,0,Friday,False,16.2,Low,False
None,289.22,0.0,0.0,40,Clouds,scattered clouds,2017-07-14 01:00:00,628,2017-07-14,2017,7,Jul,1,Friday,False,16.07,Low,False
None,289.02,0.0,0.0,75,Clouds,broken clouds,2017-07-14 02:00:00,471,2017-07-14,2017,7,Jul,2,Friday,False,15.87,Low,False
None,289.08,0.0,0.0,75,Clouds,broken clouds,2017-07-14 03:00:00,504,2017-07-14,2017,7,Jul,3,Friday,False,15.93,Low,False
None,288.65,0.0,0.0,75,Clouds,broken clouds,2017-07-14 04:00:00,938,2017-07-14,2017,7,Jul,4,Friday,False,15.5,Low,False
None,288.02,0.0,0.0,75,Clouds,broken clouds,2017-07-14 05:00:00,3044,2017-07-14,2017,7,Jul,5,Friday,False,14.87,Low,False
None,287.68,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 06:00:00,5607,2017-07-14,2017,7,Jul,6,Friday,False,14.53,High,False
None,287.61,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 07:00:00,6221,2017-07-14,2017,7,Jul,7,Friday,False,14.46,High,False
None,289.08,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 08:00:00,5772,2017-07-14,2017,7,Jul,8,Friday,False,15.93,High,False
None,290.0,0.0,0.0,40,Clouds,scattered clouds,2017-07-14 09:00:00,4866,2017-07-14,2017,7,Jul,9,Friday,False,16.85,Medium,False
None,291.15,0.0,0.0,75,Clouds,broken clouds,2017-07-14 10:00:00,4526,2017-07-14,2017,7,Jul,10,Friday,False,18.0,Medium,False
None,291.65,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 11:00:00,4980,2017-07-14,2017,7,Jul,11,Friday,False,18.5,Medium,False
None,292.65,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 12:00:00,5265,2017-07-14,2017,7,Jul,12,Friday,False,19.5,Medium,False
None,293.22,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 13:00:00,5074,2017-07-14,2017,7,Jul,13,Friday,False,20.07,Medium,False
None,294.52,0.0,0.0,75,Clouds,broken clouds,2017-07-14 14:00:00,5282,2017-07-14,2017,7,Jul,14,Friday,False,21.37,Medium,False
None,295.08,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 15:00:00,5632,2017-07-14,2017,7,Jul,15,Friday,False,21.93,High,False
None,295.77,0.0,0.0,40,Clouds,scattered clouds,2017-07-14 16:00:00,5849,2017-07-14,2017,7,Jul,16,Friday,False,22.62,High,False
None,296.68,0.0,0.0,20,Clouds,few clouds,2017-07-14 17:00:00,5119,2017-07-14,2017,7,Jul,17,Friday,False,23.53,Medium,False
None,296.46,0.0,0.0,20,Clouds,few clouds,2017-07-14 18:00:00,4314,2017-07-14,2017,7,Jul,18,Friday,False,23.31,Low,False
None,296.46,0.0,0.0,5,Clear,sky is clear,2017-07-14 19:00:00,3872,2017-07-14,2017,7,Jul,19,Friday,False,23.31,Low,False
None,295.96,0.0,0.0,5,Clear,sky is clear,2017-07-14 20:00:00,3370,2017-07-14,2017,7,Jul,20,Friday,False,22.81,Low,False
None,294.35,0.0,0.0,1,Clear,sky is clear,2017-07-14 21:00:00,3356,2017-07-14,2017,7,Jul,21,Friday,False,21.2,Low,False
None,292.28,0.0,0.0,5,Clear,sky is clear,2017-07-14 22:00:00,3834,2017-07-14,2017,7,Jul,22,Friday,False,19.13,Low,False
None,290.55,0.0,0.0,1,Clear,sky is clear,2017-07-14 23:00:00,3401,2017-07-14,2017,7,Jul,23,Friday,False,17.4,Low,False
None,289.55,0.0,0.0,1,Clear,sky is clear,2017-07-15 00:00:00,1643,2017-07-15,2017,7,Jul,0,Saturday,True,16.4,Low,False
None,288.82,0.0,0.0,1,Clear,sky is clear,2017-07-15 01:00:00,901,2017-07-15,2017,7,Jul,1,Saturday,True,15.67,Low,False
None,288.61,0.0,0.0,1,Clear,sky is clear,2017-07-15 02:00:00,673,2017-07-15,2017,7,Jul,2,Saturday,True,15.46,Low,False
None,289.29,0.0,0.0,1,Clear,sky is clear,2017-07-15 03:00:00,462,2017-07-15,2017,7,Jul,3,Saturday,True,16.14,Low,False
None,289.52,0.0,0.0,1,Clear,sky is clear,2017-07-15 04:00:00,427,2017-07-15,2017,7,Jul,4,Saturday,True,16.37,Low,False
None,289.52,0.0,0.0,1,Clear,sky is clear,2017-07-15 05:00:00,796,2017-07-15,2017,7,Jul,5,Saturday,True,16.37,Low,False
None,289.95,0.0,0.0,1,Rain,light rain,2017-07-15 06:00:00,1431,2017-07-15,2017,7,Jul,6,Saturday,True,16.8,Low,False
None,290.48,0.0,0.0,1,Clear,sky is clear,2017-07-15 07:00:00,1991,2017-07-15,2017,7,Jul,7,Saturday,True,17.33,Low,False
None,292.29,0.0,0.0,1,Clear,sky is clear,2017-07-15 08:00:00,2980,2017-07-15,2017,7,Jul,8,Saturday,True,19.14,Low,False
None,294.55,0.0,0.0,1,Clear,sky is clear,2017-07-15 09:00:00,3629,2017-07-15,2017,7,Jul,9,Saturday,True,21.4,Low,False
None,297.21,0.0,0.0,40,Clouds,scattered clouds,2017-07-15 10:00:00,3869,2017-07-15,2017,7,Jul,10,Saturday,True,24.06,Low,False
None,299.74,0.0,0.0,20,Clouds,few clouds,2017-07-15 11:00:00,4310,2017-07-15,2017,7,Jul,11,Saturday,True,26.59,Low,False
None,301.41,0.0,0.0,5,Clear,sky is clear,2017-07-15 12:00:00,4484,2017-07-15,2017,7,Jul,12,Saturday,True,28.26,Low,False
None,302.88,0.0,0.0,5,Clear,sky is clear,2017-07-15 13:00:00,4199,2017-07-15,2017,7,Jul,13,Saturday,True,29.73,Low,False
None,304.28,0.0,0.0,20,Clouds,few clouds,2017-07-15 14:00:00,4216,2017-07-15,2017,7,Jul,14,Saturday,True,31.13,Low,False
None,305.08,0.0,0.0,1,Clear,sky is clear,2017-07-15 15:00:00,4133,2017-07-15,2017,7,Jul,15,Saturday,True,31.93,Low,False
None,305.55,0.0,0.0,40,Clouds,scattered clouds,2017-07-15 16:00:00,4187,2017-07-15,2017,7,Jul,16,Saturday,True,32.4,Low,False
None,305.49,0.0,0.0,40,Clouds,scattered clouds,2017-07-15 17:00:00,4049,2017-07-15,2017,7,Jul,17,Saturday,True,32.34,Low,False
None,304.76,0.0,0.0,1,Clear,sky is clear,2017-07-15 18:00:00,4065,2017-07-15,2017,7,Jul,18,Saturday,True,31.61,Low,False
None,303.89,0.0,0.0,1,Clear,sky is clear,2017-07-15 19:00:00,3434,2017-07-15,2017,7,Jul,19,Saturday,True,30.74,Low,False
None,302.42,0.0,0.0,5,Clear,sky is clear,2017-07-15 20:00:00,3057,2017-07-15,2017,7,Jul,20,Saturday,True,29.27,Low,False
None,299.79,0.0,0.0,5,Clear,sky is clear,2017-07-15 21:00:00,3224,2017-07-15,2017,7,Jul,21,Saturday,True,26.64,Low,False
None,297.97,0.0,0.0,1,Clear,sky is clear,2017-07-15 22:00:00,3183,2017-07-15,2017,7,Jul,22,Saturday,True,24.82,Low,False
None,296.83,0.0,0.0,1,Clear,sky is clear,2017-07-15 23:00:00,2239,2017-07-15,2017,7,Jul,23,Saturday,True,23.68,Low,False
None,295.22,0.0,0.0,1,Clear,sky is clear,2017-07-16 00:00:00,1674,2017-07-16,2017,7,Jul,0,Sunday,True,22.07,Low,False
None,294.49,0.0,0.0,1,Clear,sky is clear,2017-07-16 01:00:00,1114,2017-07-16,2017,7,Jul,1,Sunday,True,21.34,Low,False
None,293.59,0.0,0.0,1,Clear,sky is clear,2017-07-16 02:00:00,792,2017-07-16,2017,7,Jul,2,Sunday,True,20.44,Low,False
None,293.22,0.0,0.0,1,Clear,sky is clear,2017-07-16 03:00:00,486,2017-07-16,2017,7,Jul,3,Sunday,True,20.07,Low,False
None,292.22,0.0,0.0,1,Clear,sky is clear,2017-07-16 04:00:00,497,2017-07-16,2017,7,Jul,4,Sunday,True,19.07,Low,False
None,291.82,0.0,0.0,1,Clear,sky is clear,2017-07-16 05:00:00,586,2017-07-16,2017,7,Jul,5,Sunday,True,18.67,Low,False
